Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Sleep_Debt,Digital_Overload,Academic_Pressure,Lifestyle_Balance,Burnout_Risk_Score,Burnout_Label,Burnout_Label_v2
9570,23.0,0,3.9,6.7,6.0,5.7,93.6,76.7,8.7,1.5,2.3,6.7,1,0,1.5,4.8,6.26,70.1,0,0.0,11.7,0.9087,6.914285714285715,0.0687642857142853,0,0
9571,19.0,0,1.7,4.5,10.4,4.9,78.8,77.8,5.1,4.8,8.5,5.2,0,0,9.6,2.3,8.07,18.25,1,1.5,15.3,0.3773999999999999,5.185714285714286,4.790385714285714,0,1
9572,17.0,2,4.1,8.0,8.4,4.7,85.4,78.6,7.8,4.3,4.0,6.5,1,0,1.5,3.1,6.75,66.03,0,0.0,13.1,0.8774000000000003,8.614285714285714,-0.7181857142857133,0,0
9573,16.0,0,7.9,6.3,5.1,7.2,86.1,100.0,3.0,1.7,6.3,4.5,1,0,4.9,6.2,7.87,56.23,2,0.0,12.3,0.0,6.542857142857143,3.677142857142858,0,1
9574,16.0,1,6.2,7.0,7.9,0.0,67.5,54.2,8.7,2.7,6.6,5.2,1,1,4.4,5.8,7.73,44.66,1,0.0,7.9,2.8396,7.385714285714286,3.1836857142857133,0,1
9575,19.0,0,3.1,6.5,4.2,2.3,96.1,78.7,5.4,2.6,6.7,9.2,0,0,0.5,7.5,4.5,63.43,0,0.0,6.5,0.6602999999999999,6.871428571428572,-4.750978571428571,0,1
9576,19.0,1,4.3,6.7,5.3,3.1,78.8,67.8,7.4,2.1,3.1,4.9,0,0,7.8,4.9,5.77,61.29,2,0.0,8.4,1.3846000000000005,7.0,0.2669000000000006,0,0
9577,22.0,0,1.6,8.6,9.7,1.7,70.0,52.6,7.2,2.3,1.2,3.7,0,0,1.6,5.6,8.84,47.51,2,0.0,11.4,0.7584,8.928571428571429,-2.660971428571429,0,1
9578,20.0,1,2.3,5.2,7.0,3.2,87.0,52.4,7.0,3.2,9.2,7.7,1,0,10.0,5.5,7.03,52.23,2,0.7999999999999998,10.2,1.0947999999999998,5.6571428571428575,0.6750571428571406,0,1
9579,16.0,1,4.5,4.9,7.7,5.3,65.4,90.8,3.4,2.9,8.0,1.0,2,0,1.4,4.0,8.15,25.29,1,1.0999999999999996,13.0,0.4140000000000003,5.314285714285715,7.106714285714284,1,1
9580,18.0,1,3.2,7.2,8.9,3.2,88.5,49.7,4.7,1.2,9.2,9.5,1,0,8.1,4.0,2.27,41.25,1,0.0,12.1,1.6095999999999997,7.371428571428572,-1.09702857142857,0,1
9581,18.0,0,2.1,6.4,7.4,0.0,84.5,80.4,8.3,1.6,5.6,5.6,0,1,2.4,8.6,4.68,39.03,1,0.0,7.4,0.4115999999999999,6.628571428571429,-3.431171428571428,0,1
9582,20.0,0,5.2,7.5,4.0,4.2,71.5,77.4,7.1,3.8,7.4,6.2,1,0,6.9,0.3,6.67,59.89,2,0.0,8.2,1.1752,8.042857142857143,-1.1200571428571426,0,1
9583,17.0,0,4.0,7.9,10.2,3.0,92.4,59.6,3.6,2.5,3.4,4.2,1,1,5.1,16.3,6.37,48.51,2,0.0,13.2,1.616,8.257142857142858,1.866857142857142,0,0
9584,17.0,0,1.1,5.6,7.3,0.0,89.2,90.0,6.8,1.0,6.3,7.4,0,0,0.0,5.2,5.43,49.8,2,0.4000000000000003,7.3,0.1099999999999999,5.742857142857143,-3.947857142857142,0,1
9585,24.0,1,0.0,7.8,7.5,1.9,75.8,53.7,3.7,1.2,5.6,4.4,2,0,8.7,2.2,3.25,29.86,1,0.0,9.4,0.0,7.9714285714285715,-5.471428571428572,0,1
9586,23.0,1,3.1,5.7,6.1,0.0,87.0,65.1,3.2,6.1,6.1,6.6,1,0,0.9,5.2,9.47,62.87,2,0.2999999999999998,6.1,1.0819000000000003,6.571428571428571,-2.1185785714285705,0,1
9587,18.0,0,1.0,7.1,8.8,2.5,62.7,55.4,4.6,2.0,5.4,7.9,2,0,4.0,2.8,6.53,33.79,1,0.0,11.3,0.446,7.385714285714285,-4.216714285714285,0,1
9588,19.0,0,0.5,5.4,10.8,2.1,86.4,88.8,5.8,3.5,7.7,8.3,0,0,1.8,6.8,6.12,41.92,1,0.5999999999999996,12.9,0.0559999999999999,5.9,-1.916000000000002,0,1
9589,19.0,0,6.5,7.2,5.1,0.3,61.0,96.3,3.4,0.8,3.4,7.1,0,1,4.2,4.7,6.22,60.59,2,0.0,5.4,0.2405000000000002,7.314285714285714,-2.603535714285714,0,0
9590,23.0,0,4.0,7.0,8.7,3.5,81.7,79.5,8.0,2.2,4.6,5.4,0,1,5.9,2.1,8.66,57.84,2,0.0,12.2,0.8199999999999998,7.314285714285714,0.5157142857142851,0,0
9591,20.0,0,3.7,5.6,6.1,1.1,89.0,100.0,4.4,0.1,5.6,10.0,1,1,3.3,5.7,7.96,64.42,0,0.4000000000000003,7.199999999999999,0.0,5.614285714285714,-3.2542857142857127,0,0
9592,17.0,1,3.8,5.2,1.0,5.4,84.4,83.0,5.9,3.1,7.2,4.6,2,0,0.7,6.9,7.51,47.91,2,0.7999999999999998,6.4,0.6460000000000001,5.642857142857143,0.866142857142858,0,1
9593,22.0,1,1.9,8.0,2.5,3.3,100.0,86.4,7.0,1.0,6.7,6.3,0,1,2.5,10.4,6.42,73.66,0,0.0,5.8,0.2583999999999998,8.142857142857142,-6.485257142857144,0,1
9594,19.0,1,5.0,6.4,7.1,2.5,69.7,93.1,10.0,2.5,8.4,2.2,1,1,4.3,3.4,7.08,49.27,2,0.0,9.6,0.3450000000000003,6.757142857142857,1.4603571428571436,1,1
9595,18.0,1,3.9,8.3,8.5,5.3,85.3,62.9,7.3,15.0,9.3,5.3,0,0,1.6,1.8,4.62,45.73,1,0.0,13.8,1.4469,10.442857142857145,-0.9025071428571408,0,1
9596,19.0,1,2.7,6.3,7.5,3.5,52.3,82.3,5.3,2.9,7.1,5.1,2,0,6.0,7.0,8.08,44.4,1,0.0,11.0,0.4779000000000001,6.714285714285714,-0.8874357142857132,0,1
9597,20.0,2,3.0,8.7,7.9,3.6,73.3,57.6,3.8,1.9,6.0,5.4,1,0,1.4,13.3,7.82,53.37,2,0.0,11.5,1.2719999999999998,8.971428571428572,-1.613428571428572,0,1
9598,19.0,1,1.7,5.8,12.5,2.9,76.1,51.3,3.2,2.7,3.0,4.8,1,0,5.4,7.2,5.43,27.89,1,0.2000000000000001,15.4,0.8279,6.185714285714286,2.1161357142857145,0,1
9599,18.0,0,3.4,8.9,7.3,2.4,100.0,94.7,3.8,3.6,2.1,6.4,1,0,2.4,9.5,5.06,67.94,0,0.0,9.7,0.1801999999999997,9.414285714285716,-4.773985714285716,0,0
9600,19.0,0,3.7,7.2,5.3,3.7,79.7,59.7,5.7,0.9,2.3,6.0,1,1,10.0,1.3,5.74,62.06,2,0.0,9.0,1.4911,7.328571428571429,-0.6319214285714292,0,0
9601,16.0,1,3.3,7.5,5.7,5.7,91.9,78.3,8.7,1.6,3.2,1.9,2,0,5.4,6.0,7.9,67.06,0,0.0,11.4,0.7161000000000002,7.728571428571429,0.7355785714285725,0,1
9602,20.0,1,4.3,5.7,10.1,0.0,68.2,100.0,5.7,3.3,6.9,10.0,1,0,6.4,3.1,6.27,70.28,0,0.2999999999999998,10.1,0.0,6.171428571428572,-2.081428571428572,0,1
9603,18.0,0,4.0,7.9,2.8,6.4,75.7,42.4,4.8,7.1,2.4,7.0,0,0,3.0,1.9,9.04,68.5,0,0.0,9.2,2.3040000000000003,8.914285714285715,-1.1582857142857144,0,0
9604,16.0,0,4.7,8.0,9.1,1.2,69.1,86.7,6.3,3.3,8.5,6.6,1,1,6.2,4.5,7.82,65.73,0,0.0,10.3,0.6251000000000001,8.471428571428572,-1.923778571428572,0,1
9605,20.0,2,6.1,6.6,6.0,3.3,67.1,74.6,9.6,0.6,5.5,4.2,0,0,4.0,3.6,7.4,46.86,2,0.0,9.3,1.5494,6.685714285714285,3.068385714285714,0,0
9606,20.0,1,5.4,4.2,3.9,0.0,68.0,73.7,4.3,3.4,2.9,7.4,0,0,3.6,25.0,10.0,37.69,1,1.7999999999999998,3.9,1.4202,4.685714285714286,3.614585714285713,0,1
9607,23.0,0,6.1,5.6,2.4,5.7,72.0,76.1,7.0,5.2,8.9,5.4,0,0,5.2,5.8,9.03,61.33,2,0.4000000000000003,8.1,1.4579000000000006,6.342857142857143,2.873992857142857,0,1
9608,20.0,1,2.5,5.6,9.7,0.5,100.0,75.3,5.2,3.4,8.4,8.2,0,1,0.8,5.2,3.9,45.92,1,0.4000000000000003,10.2,0.6174999999999999,6.085714285714285,-1.3594642857142851,0,1
9609,18.0,0,4.2,7.6,3.9,5.0,79.2,84.4,6.4,1.4,7.6,8.5,1,0,2.7,2.5,7.22,68.89,0,0.0,8.9,0.6551999999999997,7.8,-3.2572,0,1
9610,22.0,0,5.5,6.4,6.2,2.6,62.4,56.1,7.4,3.5,5.7,5.2,0,0,2.3,4.2,7.38,49.3,2,0.0,8.8,2.4145,6.9,2.9217500000000007,0,0
9611,22.0,1,5.5,6.4,3.6,2.7,73.2,84.0,9.0,2.9,6.8,4.1,1,0,9.0,4.6,3.44,55.45,2,0.0,6.300000000000001,0.8800000000000001,6.814285714285715,0.0057142857142862,0,1
9612,18.0,1,2.8,6.3,10.9,0.7,93.2,54.7,5.9,1.5,1.6,4.2,0,0,7.6,3.7,8.41,44.98,1,0.0,11.6,1.2683999999999995,6.514285714285714,1.3283142857142844,0,0
9613,24.0,1,5.4,8.9,6.2,5.2,70.9,100.0,8.5,3.2,4.0,5.6,2,1,2.2,1.1,5.19,61.04,2,0.0,11.4,0.0,9.357142857142858,-2.137142857142858,0,0
9614,17.0,1,2.3,7.1,2.6,2.7,99.3,73.1,6.9,2.1,4.2,7.8,1,0,5.8,9.2,2.97,62.42,2,0.0,5.300000000000001,0.6187,7.399999999999999,-5.88195,0,0
9615,25.0,0,5.2,7.3,4.9,4.3,93.4,78.2,3.1,3.2,1.6,5.8,2,0,3.1,6.6,8.47,78.74,0,0.0,9.2,1.1336,7.757142857142857,-0.1967428571428571,0,0
9616,23.0,1,4.1,6.2,9.5,0.0,77.5,100.0,5.6,1.2,5.2,2.3,1,0,5.9,5.6,8.32,48.5,2,0.0,9.5,0.0,6.371428571428572,0.5085714285714276,0,1
9617,22.0,0,1.4,7.0,3.6,1.4,71.5,61.1,10.0,1.4,6.1,2.5,0,0,6.5,8.8,4.85,55.06,2,0.0,5.0,0.5446,7.2,-4.0131000000000006,0,1
9618,24.0,1,3.3,5.7,5.1,3.5,67.6,74.8,5.7,9.1,3.5,5.9,1,0,3.4,5.8,4.03,44.54,1,0.2999999999999998,8.6,0.8316,7.0,-1.1626000000000003,0,0
9619,22.0,0,8.6,7.4,9.0,0.2,82.5,49.6,5.3,1.7,5.0,7.3,0,0,2.1,5.3,6.5,54.92,2,0.0,9.2,4.3344,7.642857142857143,6.6887428571428575,0,0
9620,18.0,0,4.6,5.5,6.9,3.7,85.4,57.5,5.3,3.6,4.4,4.6,0,0,4.4,3.2,5.47,40.17,1,0.5,10.6,1.955,6.014285714285714,4.598214285714287,0,0
9621,20.0,0,8.8,8.0,3.0,1.8,97.4,49.4,5.0,0.5,2.7,2.9,0,0,3.8,5.6,6.57,54.0,2,0.0,4.8,4.452800000000001,8.071428571428571,6.597771428571432,0,1
9622,17.0,0,1.3,6.0,6.6,1.6,84.6,89.4,3.0,2.0,6.7,8.0,1,0,4.6,1.4,5.91,48.43,2,0.0,8.2,0.1377999999999999,6.285714285714286,-4.939014285714286,0,1
9623,19.0,1,5.7,8.2,5.6,3.9,75.4,85.3,0.9,0.5,7.6,1.3,0,0,5.6,3.6,5.71,44.81,1,0.0,9.5,0.8379000000000001,8.27142857142857,1.64542142857143,1,1
9624,22.0,0,0.0,9.5,6.1,3.3,97.9,67.1,4.3,1.5,7.3,8.4,1,0,4.7,5.9,7.12,41.35,1,0.0,9.4,0.0,9.714285714285714,-9.214285714285715,0,1
9625,19.0,1,4.2,7.0,8.4,1.0,80.2,65.9,5.2,3.8,5.5,8.7,0,0,5.8,4.1,4.41,55.94,2,0.0,9.4,1.4322,7.542857142857143,-1.684557142857141,0,0
9626,19.0,1,5.5,8.7,6.6,5.0,71.1,92.5,7.2,3.2,3.4,8.6,1,1,3.3,0.9,5.21,72.54,0,0.0,11.6,0.4124999999999997,9.157142857142857,-2.6383928571428568,0,0
9627,21.0,1,5.9,8.0,5.8,3.0,78.9,74.9,5.2,0.5,4.7,7.3,0,0,4.3,2.7,7.09,64.99,0,0.0,8.8,1.4808999999999994,8.071428571428571,-0.3800785714285708,0,0
9628,23.0,0,2.6,5.1,5.6,0.0,88.6,59.4,6.3,4.4,7.3,7.4,2,1,2.1,2.9,7.8,52.17,2,0.9000000000000004,5.6,1.0556,5.728571428571429,-1.165171428571428,0,1
9629,16.0,0,6.3,7.1,8.7,2.5,84.0,94.3,3.4,3.3,6.3,8.0,0,0,2.9,7.4,2.9,63.19,0,0.0,11.2,0.3591000000000003,7.571428571428571,-0.3927785714285701,0,1
9630,19.0,0,3.1,7.7,4.2,3.7,66.9,72.5,2.2,1.4,3.0,7.3,0,0,6.1,3.5,7.44,63.95,0,0.0,7.9,0.8525000000000001,7.9,-3.841249999999999,0,0
9631,17.0,1,3.9,7.8,1.0,2.8,82.3,87.2,6.8,5.4,5.8,3.4,2,0,0.0,5.2,5.21,64.17,0,0.0,3.8,0.4992,8.571428571428571,-4.502628571428572,0,1
9632,22.0,1,3.3,7.2,5.4,0.0,71.2,76.3,7.4,3.7,5.4,6.1,0,1,7.1,2.9,4.43,57.99,2,0.0,5.4,0.7820999999999999,7.728571428571429,-4.265421428571429,0,0
9633,17.0,0,1.9,7.2,6.9,3.1,80.8,100.0,8.2,2.9,4.7,4.3,0,0,4.5,17.8,6.37,50.06,2,0.0,10.0,0.0,7.614285714285715,-3.244285714285715,0,0
9634,21.0,0,7.3,7.0,5.0,4.4,63.1,71.3,8.6,2.2,5.5,7.6,0,0,1.3,3.0,5.95,52.87,2,0.0,9.4,2.0951000000000004,7.314285714285714,2.5683642857142868,0,0
9635,18.0,1,4.3,7.2,4.7,2.9,68.4,38.8,8.9,1.2,3.6,5.6,2,0,5.9,10.8,5.16,44.91,1,0.0,7.6,2.6316,7.371428571428572,1.0159714285714283,0,0
9636,18.0,0,6.4,5.4,5.1,3.1,100.0,70.9,7.5,8.1,7.6,3.5,0,1,4.7,7.7,4.21,52.18,2,0.5999999999999996,8.2,1.8624,6.557142857142857,4.906457142857143,1,1
9637,24.0,1,6.3,6.7,5.9,4.8,74.5,79.8,4.7,3.7,6.0,8.7,2,1,5.3,10.0,3.82,41.88,1,0.0,10.7,1.2726000000000004,7.228571428571429,0.7203285714285714,0,1
9638,16.0,1,2.3,5.1,2.8,0.1,94.5,83.3,6.6,3.5,7.8,10.0,1,1,4.5,10.3,8.17,65.56,0,0.9000000000000004,2.9,0.3841,5.6,-4.933849999999999,0,1
9639,20.0,1,6.6,6.4,7.7,4.3,78.4,89.6,5.3,3.9,2.5,4.2,2,0,2.3,2.9,4.91,57.5,2,0.0,12.0,0.6864000000000006,6.957142857142857,3.2524571428571423,0,0
9640,16.0,1,5.2,6.2,1.0,3.6,64.4,64.5,5.5,0.5,5.7,3.9,1,1,3.4,4.8,7.81,52.19,2,0.0,4.6,1.846,6.271428571428571,1.007571428571428,0,1
9641,20.0,1,2.1,6.1,7.4,0.1,66.0,100.0,6.9,11.1,9.4,3.3,0,1,4.3,1.4,5.72,47.8,2,0.0,7.5,0.0,7.685714285714285,-3.905714285714285,1,1
9642,20.0,0,5.1,5.6,6.8,4.3,69.7,92.4,8.8,2.9,4.1,6.0,0,0,5.5,6.1,6.75,55.56,2,0.4000000000000003,11.1,0.3875999999999998,6.014285714285714,1.9971142857142856,0,0
9643,19.0,0,2.2,7.4,7.2,6.3,100.0,77.4,7.7,3.4,7.8,7.0,0,0,2.6,3.6,7.34,53.91,2,0.0,13.5,0.4972,7.885714285714286,-2.129914285714285,0,1
9644,17.0,0,7.4,6.6,1.2,3.6,77.0,62.5,6.0,2.8,5.8,6.7,0,1,2.7,6.8,8.03,55.33,2,0.0,4.8,2.7750000000000004,7.0,2.1325000000000016,0,0
9645,19.0,0,5.8,6.5,6.7,4.0,82.4,100.0,6.2,2.7,7.9,4.1,0,0,7.3,2.5,7.58,60.03,2,0.0,10.7,0.0,6.885714285714286,1.0542857142857125,0,1
9646,21.0,2,4.1,5.2,4.6,1.1,88.9,88.1,6.8,1.4,4.4,6.8,0,0,4.6,5.0,7.45,60.14,2,0.7999999999999998,5.699999999999999,0.4879000000000004,5.4,-0.3381500000000002,0,0
9647,22.0,1,6.7,6.6,10.0,1.9,86.6,66.1,8.6,4.8,8.4,3.5,1,0,4.5,3.8,6.3,49.2,2,0.0,11.9,2.2713000000000005,7.285714285714286,5.681235714285715,1,1
9648,20.0,0,1.0,8.5,6.9,1.2,91.2,100.0,10.0,1.3,6.7,7.6,0,1,9.3,4.0,7.11,63.4,0,0.0,8.1,0.0,8.685714285714285,-7.635714285714285,0,1
9649,21.0,0,2.7,8.5,3.1,3.7,73.2,79.0,6.3,2.0,3.4,8.7,0,1,5.9,4.3,6.45,70.51,0,0.0,6.800000000000001,0.567,8.785714285714286,-6.725214285714285,0,0
9650,18.0,1,3.7,7.5,1.8,2.1,64.6,100.0,5.6,4.7,7.4,7.1,0,0,8.4,3.9,6.38,74.88,0,0.0,3.9,0.0,8.17142857142857,-6.8114285714285705,0,1
9651,18.0,1,8.7,6.6,4.5,2.0,67.7,59.8,6.3,0.4,8.0,6.6,2,0,5.5,5.5,5.07,46.87,2,0.0,6.5,3.4974,6.657142857142857,5.498957142857143,0,1
9652,18.0,0,2.1,7.7,8.0,4.3,60.1,71.4,8.3,0.4,8.3,5.5,1,0,5.1,5.1,6.5,56.28,2,0.0,12.3,0.6005999999999999,7.757142857142857,-1.776242857142857,0,1
9653,18.0,0,0.8,6.1,8.9,6.0,80.2,99.9,7.1,3.5,2.7,7.5,0,0,9.4,0.6,7.09,51.98,2,0.0,14.9,0.0007999999999999,6.6,-2.258799999999999,0,0
9654,18.0,1,1.3,6.6,6.5,3.0,40.0,63.0,4.9,6.9,6.0,10.0,1,0,2.3,10.1,7.55,47.71,2,0.0,9.5,0.481,7.585714285714285,-6.074214285714286,0,1
9655,20.0,0,6.0,6.0,6.2,0.2,89.4,70.4,6.0,2.6,10.0,6.4,0,0,1.3,14.2,6.2,48.15,2,0.0,6.4,1.7759999999999996,6.371428571428572,1.0925714285714276,0,1
9656,21.0,0,3.0,8.2,5.2,3.1,87.4,25.7,6.0,1.2,6.3,4.6,1,0,6.5,8.6,10.0,60.33,2,0.0,8.3,2.229,8.37142857142857,-0.7779285714285686,0,1
9657,24.0,1,3.9,8.0,5.9,3.3,67.3,82.4,4.6,1.2,1.2,4.8,2,1,3.2,2.5,5.19,53.23,2,0.0,9.2,0.6863999999999997,8.17142857142857,-1.821828571428572,0,0
9658,18.0,0,5.7,7.0,9.0,4.5,62.1,95.8,4.6,3.8,6.8,5.9,1,0,4.9,5.9,7.17,60.31,2,0.0,13.5,0.2394000000000002,7.542857142857143,1.1762428571428574,0,1
9659,21.0,0,3.9,9.3,5.1,2.4,99.9,58.4,3.3,4.2,7.6,7.8,0,0,4.0,1.4,4.83,51.43,2,0.0,7.5,1.6224,9.9,-4.496400000000001,0,1
9660,20.0,1,4.6,7.5,7.6,4.6,92.6,83.1,5.7,3.5,8.6,8.8,0,0,3.1,3.7,5.47,53.65,2,0.0,12.2,0.7774000000000001,8.0,-1.4539000000000009,0,1
9661,21.0,2,5.3,7.5,4.7,4.3,76.7,65.3,8.5,1.1,4.2,6.5,1,1,2.8,8.2,9.29,67.61,0,0.0,9.0,1.8391,7.6571428571428575,0.5915071428571421,0,0
9662,18.0,1,3.3,7.3,8.5,2.5,71.2,47.8,8.2,6.5,2.6,6.7,0,0,4.4,1.5,5.39,58.15,2,0.0,11.0,1.7226,8.228571428571428,-0.8546714285714274,0,0
9663,18.0,1,3.9,5.4,7.4,4.5,80.5,69.1,5.9,3.3,8.1,5.3,1,1,2.8,9.8,6.73,36.24,1,0.5999999999999996,11.9,1.2051000000000005,5.871428571428572,3.556221428571426,0,1
9664,16.0,1,4.7,5.8,8.4,4.7,61.3,64.7,9.9,1.0,5.3,6.6,2,0,5.3,5.4,7.81,44.33,1,0.2000000000000001,13.1,1.6591,5.942857142857143,3.9557928571428578,0,0
9665,19.0,0,5.9,6.9,10.7,1.0,83.8,77.3,5.9,0.0,5.0,5.8,1,0,4.6,7.6,5.89,50.11,2,0.0,11.7,1.3393,6.9,2.7789500000000005,0,0
9666,22.0,0,2.6,6.9,1.0,4.7,64.4,69.5,5.3,10.5,3.6,6.3,0,1,7.4,2.9,5.93,57.23,2,0.0,5.7,0.7930000000000001,8.4,-5.4305,0,0
9667,16.0,1,0.0,7.8,7.9,2.8,48.9,99.1,1.6,2.6,6.1,4.4,1,1,3.9,3.0,7.23,34.75,1,0.0,10.7,0.0,8.17142857142857,-5.021428571428571,0,1
9668,18.0,1,5.6,6.1,7.2,2.6,69.4,65.0,6.4,4.5,4.1,4.9,2,0,5.9,4.1,10.0,61.3,2,0.0,9.8,1.96,6.742857142857143,3.127142857142857,0,0
9669,22.0,1,6.1,7.1,7.1,2.8,66.8,72.7,4.0,0.3,1.9,7.9,2,1,5.6,2.3,5.48,51.38,2,0.0,9.9,1.6653,7.142857142857142,1.2350928571428552,0,0
9670,22.0,0,4.6,7.1,6.6,5.2,100.0,79.3,9.2,3.6,3.9,3.0,1,0,6.3,4.2,6.9,69.17,0,0.0,11.8,0.9522000000000004,7.614285714285714,1.8940142857142863,0,1
9671,20.0,1,4.7,7.2,6.6,5.2,100.0,74.1,3.3,1.2,4.0,6.6,0,0,6.0,11.4,7.84,63.43,0,0.0,11.8,1.2173,7.371428571428572,0.8145214285714291,0,0
9672,22.0,0,3.1,7.0,6.8,3.9,65.5,65.4,8.8,3.3,1.8,7.4,1,0,3.5,3.0,5.14,57.87,2,0.0,10.7,1.0726,7.4714285714285715,-1.7325285714285714,0,0
9673,19.0,0,5.2,5.2,8.3,3.5,78.7,75.9,6.5,4.2,5.0,4.6,1,0,1.8,13.8,5.91,37.3,1,0.7999999999999998,11.8,1.2532,5.8,5.4398,0,1
9674,17.0,0,5.9,4.1,8.1,2.8,71.5,84.4,3.5,1.1,3.1,3.6,1,0,4.4,3.4,6.33,20.24,1,1.9000000000000004,10.9,0.9203999999999996,4.257142857142857,9.293457142857145,0,1
9675,19.0,1,4.3,5.8,5.9,7.9,100.0,91.2,2.3,1.7,4.9,3.2,0,0,5.8,1.7,6.88,49.3,2,0.2000000000000001,13.8,0.3783999999999998,6.042857142857143,3.664742857142858,0,1
9676,21.0,1,9.2,6.3,5.5,1.8,56.3,36.9,6.8,0.4,6.5,6.0,0,0,1.5,9.1,7.31,47.08,2,0.0,7.3,5.805199999999999,6.357142857142857,10.36065714285714,0,1
9677,24.0,0,1.1,5.5,6.1,2.2,86.0,84.1,4.0,5.6,6.8,8.2,1,0,5.8,8.0,9.73,61.27,2,0.5,8.3,0.1749,6.3,-4.10765,0,1
9678,16.0,0,4.5,6.9,5.0,3.5,96.6,62.9,1.7,3.6,2.1,7.9,1,1,3.4,2.6,6.5,61.19,2,0.0,8.5,1.6695,7.414285714285715,-1.0100357142857144,0,0
9679,20.0,1,1.9,8.4,10.5,1.4,72.9,95.8,10.0,3.2,7.6,10.0,1,1,6.4,4.7,7.94,62.25,2,0.0,11.9,0.0798,8.857142857142858,-6.267442857142857,0,1
9680,19.0,2,6.0,7.9,2.8,4.9,80.3,91.8,7.9,3.9,9.2,7.6,0,0,4.7,1.6,6.57,69.42,0,0.0,7.7,0.4920000000000004,8.457142857142857,-2.8691428571428554,0,1
9681,20.0,0,1.0,7.6,7.9,0.4,93.7,91.7,3.5,2.9,6.6,4.0,2,0,7.4,5.2,6.07,53.55,2,0.0,8.3,0.0829999999999999,8.014285714285714,-4.939785714285714,0,1
9682,16.0,1,1.5,8.3,7.9,1.7,65.6,64.5,2.0,2.0,9.1,3.8,1,0,8.3,6.4,6.58,32.57,1,0.0,9.6,0.5325,8.585714285714287,-3.686964285714287,1,1
9683,19.0,0,2.9,5.8,4.7,2.3,88.3,49.9,8.6,1.6,6.4,6.3,0,1,1.6,2.9,5.82,44.53,1,0.2000000000000001,7.0,1.4529,6.0285714285714285,-0.7792214285714283,0,1
9684,23.0,0,4.7,6.4,6.7,1.2,59.9,97.9,3.0,4.5,5.4,3.2,0,0,2.1,3.9,5.67,46.69,2,0.0,7.9,0.0986999999999995,7.042857142857144,-0.7848071428571433,0,1
9685,20.0,1,3.0,7.8,9.2,4.9,59.3,96.0,6.2,2.8,4.4,6.0,0,0,5.5,22.3,6.22,49.67,2,0.0,14.1,0.1200000000000001,8.2,-1.5699999999999985,0,0
9686,20.0,0,3.0,6.4,5.2,0.6,91.1,38.9,7.0,2.4,7.1,4.4,0,0,5.9,3.5,6.26,50.5,2,0.0,5.8,1.833,6.742857142857143,-0.893357142857143,0,1
9687,18.0,1,3.8,6.5,9.3,1.3,67.4,99.8,4.9,2.4,2.6,6.1,1,1,3.6,5.1,4.29,58.59,2,0.0,10.6,0.0076,6.842857142857143,-1.5414571428571406,0,0
9688,19.0,1,3.7,9.4,8.8,1.8,82.3,81.4,3.9,4.5,6.9,4.6,2,0,4.2,6.7,4.82,37.32,1,0.0,10.6,0.6881999999999998,10.042857142857144,-3.0505571428571416,0,1
9689,19.0,0,7.2,7.1,4.2,4.5,64.7,77.4,1.8,7.6,9.1,6.4,0,0,1.6,9.7,8.52,61.8,2,0.0,8.7,1.6272,8.185714285714285,1.1650857142857136,0,1
9690,23.0,1,5.6,9.3,3.2,5.6,83.6,60.2,7.0,4.8,6.6,5.2,0,1,2.1,8.4,8.48,55.0,2,0.0,8.8,2.2288,9.985714285714286,-0.3625142857142855,0,1
9691,25.0,1,3.6,4.6,6.4,3.9,58.4,93.3,10.0,3.2,1.4,2.2,1,0,3.7,0.8,6.67,50.17,2,1.4000000000000004,10.3,0.2412000000000002,5.057142857142857,5.034657142857146,0,1
9692,20.0,1,8.4,6.2,2.9,0.6,96.8,66.7,3.5,11.1,4.8,8.7,0,1,7.9,2.5,6.83,59.95,2,0.0,3.5,2.7972,7.785714285714286,0.5300857142857156,0,0
9693,19.0,1,5.2,7.5,1.0,1.9,90.6,66.6,3.8,1.7,7.5,8.3,0,1,2.2,0.7,6.31,64.85,0,0.0,2.9,1.7368000000000003,7.742857142857143,-3.677657142857144,0,1
9694,23.0,1,2.3,7.1,4.8,5.8,72.2,36.5,7.7,0.5,4.6,9.7,1,0,6.1,8.2,7.65,56.15,2,0.0,10.6,1.4605,7.171428571428571,-2.6906785714285704,0,0
9695,19.0,0,4.7,4.3,11.4,3.1,55.8,61.6,0.6,1.8,7.0,7.6,0,0,4.2,11.3,7.36,24.79,1,1.7000000000000002,14.5,1.8048,4.557142857142857,8.760057142857143,0,1
9696,20.0,1,5.3,6.7,4.9,0.4,77.3,57.1,4.3,3.1,2.4,6.0,0,1,8.8,19.7,6.46,54.9,2,0.0,5.300000000000001,2.2736999999999994,7.142857142857143,0.1576928571428562,0,0
